G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
0,0,0,0,-70.41390900,81.77297100,-14.83030200,-0.296145000,-0.302337000,0.598482000
0,0,0,0,-70.66967800,81.06375900,-13.865451,-0.287680000,-0.310342000,0.59802200
0,0,0,0,-70.91028000,80.34358600,-12.90479500,-0.279148000,-0.318264000,0.597412000
0,0,0,0,-71.13565600,79.6126280,-11.94857100,-0.27055100,-0.32610300,0.59665300
0,0,0,0,-71.34575100,78.87106600,-10.99701300,-0.261890000,-0.333855000,0.595745000
0,0,0,0,-71.54051400,78.11908200,-10.0503560,-0.253169000,-0.341520000,0.594689000
0,0,0,0,-71.7198950,77.35686000,-9.108832000,-0.244388000,-0.349096000,0.593484000
0,0,0,0,-71.88385000,76.58458800,-8.172673000,-0.235551000,-0.356580000,0.59213100
0,0,0,0,-72.03234000,75.80245600,-7.242108000,-0.226660000,-0.36397100,0.590631000
0,0,0,0,-72.16532800,75.01065600,-6.317367000,-0.217716000,-0.371266000,0.588982000
0,0,0,0,-72.28278200,74.20938100,-5.39867900,-0.208722000,-0.378465000,0.58718700
0,0,0,0,-72.38467300,73.39882900,-4.486268000,-0.199681000,-0.385564000,0.585245000
0,0,0,0,-72.4709750,72.57920000,-3.580359000,-0.190593000,-0.392564000,0.583157000
0,0,0,0,-72.54166700,71.75069400,-2.681174000,-0.181463000,-0.399461000,0.580924000
0,0,0,0,-72.59673300,70.91351500,-1.788936000,-0.172291000,-0.406254000,0.578545000
0,0,0,0,-72.63615700,70.06787000,-0.903862000,-0.163080000,-0.412942000,0.576022000
0,0,0,0,-72.65993100,69.21396500,-0.026171000,-0.153833000,-0.419522000,0.573355000
0,0,0,0,-72.66805000,68.35201100,0.843920000,-0.144551000,-0.425994000,0.570545000
0,0,0,0,-72.66051100,67.48221900,1.706199000,-0.135238000,-0.432355000,0.567593000
0,0,0,0,-72.63731600,66.60480300,2.560453000,-0.125894000,-0.438604000,0.56449800
0,0,0,0,-72.59847000,65.71998000,3.406472000,-0.116523000,-0.444740000,0.561263000
0,0,0,0,-72.54398400,64.82796500,4.244048000,-0.107127000,-0.450760000,0.557888000
0,0,0,0,-72.47387100,63.9289800,5.072975000,-0.097709000,-0.456664000,0.554373000
0,0,0,0,-72.38814800,63.02324400,5.893050000,-0.088269000,-0.462450000,0.550720000
0,0,0,0,-72.28683600,62.11098100,6.704070000,-0.078812000,-0.468117000,0.546929000
0,0,0,0,-72.16996100,61.19241300,7.505837000,-0.069339000,-0.473663000,0.543001000
0,0,0,0,-72.0375510,60.26776800,8.298152000,-0.059852000,-0.479086000,0.538938000
0,0,0,0,-71.88963900,59.337273,9.080822000,-0.050354000,-0.484386000,0.534740000
0,0,0,0,-71.72626100,58.40115600,9.853654000,-0.040847000,-0.489561000,0.530408000
0,0,0,0,-71.54745800,57.45964800,10.61645800,-0.031334000,-0.494610000,0.525944000
0,0,0,0,-71.35327400,56.51298000,11.36904700,-0.021817000,-0.499532000,0.521349000
0,0,0,0,-71.14375600,55.56138400,12.11123500,-0.012298000,-0.504325000,0.516623000
0,0,0,0,-70.9189570,54.60509500,12.8428400,-0.002780000,-0.508988000,0.511768000
0,0,0,0,-70.67893200,53.64434700,13.56368200,0.006736000,-0.51352000,0.506784000
0,0,0,0,-70.42374000,52.67937800,14.2735840,0.016246000,-0.517920000,0.501675000
0,0,0,0,-70.15344300,51.71042400,14.97237300,0.025748000,-0.522188000,0.496439000
0,0,0,0,-69.86811000,50.73772300,15.65987500,0.035241000,-0.526321000,0.491080000
0,0,0,0,-69.56780800,49.76151500,16.33592200,0.044721000,-0.530318000,0.485597000
0,0,0,0,-69.25261400,48.78204000,17.00034900,0.054187000,-0.534180000,0.479993000
0,0,0,0,-68.92260500,47.79953800,17.65299100,0.063635000,-0.537904000,0.474269000
0,0,0,0,-68.57786200,46.81425000,18.29368900,0.073064000,-0.541491000,0.468426000
0,0,0,0,-68.21847000,45.82642000,18.92228400,0.082472000,-0.544938000,0.462466000
0,0,0,0,-67.8445170,44.83629100,19.53862400,0.091856000,-0.548246000,0.456391000
0,0,0,0,-67.45609600,43.84410500,20.14255500,0.101213000,-0.551413000,0.450200000
0,0,0,0,-67.05330300,42.85010600,20.73393100,0.110542000,-0.554439000,0.44389700
0,0,0,0,-66.63623700,41.85453900,21.31260600,0.119840000,-0.557323000,0.437483000
0,0,0,0,-66.20500000,40.8576500,21.87843700,0.129104000,-0.560063000,0.430959000
0,0,0,0,-65.7597000,39.85968100,22.43128700,0.138333000,-0.562661000,0.424327000
0,0,0,0,-65.3004450,38.86088000,22.97101800,0.147525000,-0.565114000,0.417589000
0,0,0,0,-64.82734900,37.86149200,23.49749900,0.156676000,-0.567422000,0.41074600
0,0,0,0,-64.34052900,36.86176300,24.01060100,0.165785000,-0.569585000,0.403800000
0,0,0,0,-63.84010500,35.86193800,24.51019800,0.174850000,-0.571603000,0.396753000
0,0,0,0,-63.32619900,34.86226300,24.9961660,0.183868000,-0.573473000,0.389606000
0,0,0,0,-62.79894000,33.86298400,25.46838800,0.19283700,-0.575197000,0.382361000
0,0,0,0,-62.25845600,32.86434700,25.92674700,0.201754000,-0.576774000,0.375020000
0,0,0,0,-61.70488100,31.86659700,26.37113000,0.21061900,-0.578203000,0.367585000
0,0,0,0,-61.13835100,30.86998000,26.80142900,0.219427000,-0.579484000,0.360057000
0,0,0,0,-60.55900700,29.87474100,27.21753900,0.228178000,-0.580617000,0.352439000
0,0,0,0,-59.96699000,28.88112300,27.61935700,0.236869000,-0.581602000,0.344732000
0,0,0,0,-59.36244800,27.88937300,28.00678500,0.245498000,-0.582437000,0.336939000
0,0,0,0,-58.74552800,26.89973300,28.37972800,0.254063000,-0.583124000,0.329061000
0,0,0,0,-58.11638300,25.91244600,28.73809500,0.262561000,-0.583661000,0.321099000
0,0,0,0,-57.47516900,24.92775700,29.0817980,0.270991000,-0.584049000,0.313057000
0,0,0,0,-56.82204300,23.94590600,29.41075300,0.279351000,-0.584287000,0.304936000
0,0,0,0,-56.15716500,22.96713500,29.72488000,0.287638000,-0.584376000,0.296738000
0,0,0,0,-55.48070100,21.99168400,30.02410200,0.295850000,-0.584316000,0.288465000
0,0,0,0,-54.79281700,21.01979500,30.30834500,0.303986000,-0.584106000,0.280120000
0,0,0,0,-54.09368200,20.05170500,30.57754000,0.31204400,-0.583746000,0.271703000
0,0,0,0,-53.38347000,19.0876520,30.83162300,0.320020000,-0.583238000,0.263218000
0,0,0,0,-52.66235400,18.12787400,31.07052900,0.327914000,-0.582580000,0.254666000
0,0,0,0,-51.93051300,17.17260600,31.29420200,0.335724000,-0.581773000,0.246049000
0,0,0,0,-51.1881270,16.22208300,31.5025870,0.343447000,-0.580817000,0.237370000
0,0,0,0,-50.4353790,15.27654000,31.69563300,0.351082000,-0.579712000,0.228631000
0,0,0,0,-49.67245500,14.33620800,31.87329400,0.358626000,-0.578460000,0.219834000
0,0,0,0,-48.89954200,13.4013180,32.0355250,0.366078000,-0.577059000,0.210980000
0,0,0,0,-48.11683200,12.47210100,32.18228900,0.373437000,-0.575510000,0.202073000
0,0,0,0,-47.32451800,11.54878500,32.31354900,0.380700000,-0.573814000,0.193115000
0,0,0,0,-46.5227940,10.63159600,32.4292730,0.387865000,-0.571972000,0.18410700
0,0,0,0,-45.71185800,9.72076000,32.52943500,0.394931000,-0.569982000,0.175052000
0,0,0,0,-44.89191100,8.81650200,32.61400900,0.401896000,-0.567847000,0.165952000
0,0,0,0,-44.06315400,7.919043000,32.68297600,0.408758000,-0.565567000,0.156809000
0,0,0,0,-43.22579200,7.028604000,32.73631900,0.415515000,-0.563141000,0.147626000
0,0,0,0,-42.38003100,6.145404000,32.77402700,0.422167000,-0.560572000,0.138405000
0,0,0,0,-41.52608000,5.269659000,32.79609000,0.428710000,-0.557858000,0.129148000
0,0,0,0,-40.66414900,4.40158600,32.80250300,0.43514500,-0.555002000,0.119858000
0,0,0,0,-39.79445100,3.541396000,32.79326700,0.441468000,-0.552004000,0.110536000
0,0,0,0,-38.91719900,2.689303000,32.76838300,0.447679000,-0.548864000,0.101185000
0,0,0,0,-38.03261200,1.845515000,32.72785900,0.453775000,-0.545583000,0.091808000
0,0,0,0,-37.14090600,1.010239000,32.67170500,0.459757000,-0.542162000,0.082406000
0,0,0,0,-36.24230100,0.183681000,32.59993600,0.46562100,-0.538603000,0.072982000
0,0,0,0,-35.33701900,-0.633956000,32.51257100,0.47136600,-0.534905000,0.063539000
0,0,0,0,-34.42528300,-1.442472000,32.40963100,0.476992000,-0.53107000,0.054078000
0,0,0,0,-33.50731800,-2.241667000,32.29114300,0.482496000,-0.527098000,0.044602000
0,0,0,0,-32.5833500,-3.031346000,32.15713700,0.487878000,-0.522991000,0.035113000
0,0,0,0,-31.65360800,-3.81131400,32.00764700,0.493136000,-0.518750000,0.025614000
0,0,0,0,-30.71831900,-4.581380000,31.84270900,0.49826800,-0.514376000,0.016107000
0,0,0,0,-29.77771500,-5.341355000,31.66236700,0.503274000,-0.509869000,0.006595000
0,0,0,0,-28.83202800,-6.091051000,31.46666400,0.508153000,-0.505231000,-0.002921000
0,0,0,0,-27.88149100,-6.830286000,31.2556490,0.512902000,-0.500464000,-0.012438000
0,0,0,0,-26.92633800,-7.558876000,31.02937700,0.517521000,-0.495567000,-0.021954000
0,0,0,0,-25.96680500,-8.276645000,30.78790200,0.522009000,-0.490543000,-0.031466000
0,0,0,0,-25.00312800,-8.983414000,30.53128600,0.526364000,-0.48539200,-0.040971000
0,0,0,0,-24.03554500,-9.679011000,30.25959200,0.530586000,-0.480117000,-0.05046900
0,0,0,0,-23.0642940,-10.36326500,29.97288900,0.5346730,-0.474718000,-0.059955000
0,0,0,0,-22.08961500,-11.03600800,29.67124700,0.538625000,-0.469196000,-0.069429000
0,0,0,0,-21.11174800,-11.69707500,29.35474200,0.542440000,-0.463553000,-0.078887000
0,0,0,0,-20.13093500,-12.34630300,29.0234530,0.5461180,-0.457791000,-0.088327000
0,0,0,0,-19.14741600,-12.98353300,28.67746100,0.549658000,-0.451910000,-0.097748000
0,0,0,0,-18.16143500,-13.60860900,28.31685400,0.553058000,-0.445913000,-0.107145000
0,0,0,0,-17.17323500,-14.2213780,27.94172100,0.556318000,-0.439800000,-0.116518000
0,0,0,0,-16.18305900,-14.82168900,27.55215500,0.559438000,-0.433574000,-0.125864000
0,0,0,0,-15.19115100,-15.40939500,27.14825300,0.562416000,-0.427235000,-0.135181000
0,0,0,0,-14.19775600,-15.98435100,26.73011600,0.565251000,-0.420785000,-0.144466000
0,0,0,0,-13.20312000,-16.54641700,26.29784600,0.567943000,-0.4142260,-0.153717000
0,0,0,0,-12.2074860,-17.09545500,25.85155300,0.570492000,-0.407560000,-0.162932000
0,0,0,0,-11.21110000,-17.63133100,25.39134600,0.572896000,-0.400788000,-0.172108000
0,0,0,0,-10.21420900,-18.15391200,24.91733900,0.575156000,-0.393912000,-0.18124400
0,0,0,0,-9.217058000,-18.66307100,24.42965100,0.577270000,-0.386934000,-0.190336000
0,0,0,0,-8.219893000,-19.15868300,23.92840300,0.579237000,-0.379854000,-0.199383000
0,0,0,0,-7.222959000,-19.64062700,23.41371800,0.581059000,-0.37267600,-0.208383000
0,0,0,0,-6.22650200,-20.10878400,22.88572500,0.58273300,-0.365400000,-0.217333000
0,0,0,0,-5.230769000,-20.56304100,22.34455400,0.58426000,-0.358029000,-0.226231000
0,0,0,0,-4.236004000,-21.00328500,21.79034100,0.585639000,-0.350564000,-0.23507500
0,0,0,0,-3.242453000,-21.42940900,21.22322100,0.586870000,-0.343008000,-0.243862000
0,0,0,0,-2.250361000,-21.84130800,20.64333700,0.587953000,-0.335361000,-0.252592000
0,0,0,0,-1.259972000,-22.23888300,20.05083100,0.588887000,-0.327627000,-0.261260000
0,0,0,0,-0.271530000,-22.62203500,19.44585100,0.589672000,-0.319806000,-0.269866000
0,0,0,0,0.714720000,-22.99067100,18.82854700,0.590308000,-0.311902000,-0.2784070
0,0,0,0,1.698536000,-23.34470100,18.19907100,0.590795000,-0.303915000,-0.286880000
0,0,0,0,2.679675000,-23.68403900,17.55758000,0.591132000,-0.29584700,-0.295285000
0,0,0,0,3.657895000,-24.00860100,16.90423300,0.591320000,-0.28770200,-0.303619000
0,0,0,0,4.632956000,-24.31830800,16.23919200,0.591359000,-0.279480000,-0.311879000
0,0,0,0,5.60461600,-24.61308500,15.56262000,0.591248000,-0.271184000,-0.320064000
0,0,0,0,6.572636000,-24.89285900,14.87468700,0.59098800,-0.262816000,-0.328172000
0,0,0,0,7.536778000,-25.15756400,14.17556300,0.590578000,-0.254377000,-0.336200000
0,0,0,0,8.49680400,-25.40713400,13.46542000,0.590018000,-0.245871000,-0.344148000
0,0,0,0,9.452477000,-25.64150800,12.74443500,0.589310000,-0.237298000,-0.35201200
0,0,0,0,10.40356200,-25.86062900,12.01278600,0.588453000,-0.228662000,-0.359791000
0,0,0,0,11.34982300,-26.06444500,11.2706550,0.587447000,-0.219964000,-0.367482000
0,0,0,0,12.29102900,-26.25290600,10.51822500,0.586292000,-0.211207000,-0.375085000
0,0,0,0,13.22694600,-26.42596600,9.75568300,0.584989000,-0.202392000,-0.382597000
0,0,0,0,14.1573450,-26.5835840,8.983218000,0.583538000,-0.19352200,-0.390016000
0,0,0,0,15.08199500,-26.72572100,8.201021000,0.581940000,-0.184599,-0.397341000
0,0,0,0,16.0006690,-26.85234300,7.409285000,0.580194000,-0.175625000,-0.404569000
0,0,0,0,16.91314000,-26.96341900,6.608207000,0.578302000,-0.166603000,-0.411700000
0,0,0,0,17.81918400,-27.05892400,5.79798500,0.576264000,-0.157534000,-0.418730000
0,0,0,0,18.71857700,-27.13883500,4.97882000,0.574079000,-0.148421000,-0.425659000
0,0,0,0,19.61109700,-27.20313200,4.150914000,0.571750000,-0.139266000,-0.432484000
0,0,0,0,20.49652400,-27.2518010,3.314473000,0.569276000,-0.130071000,-0.439204000
0,0,0,0,21.37464100,-27.28483000,2.469704000,0.566657000,-0.120839000,-0.445818000
0,0,0,0,22.24523000,-27.30221300,1.616816000,0.56389600,-0.111572000,-0.452323000
0,0,0,0,23.1080780,-27.30394500,0.756019000,0.56099100,-0.1022730,-0.458719000
0,0,0,0,23.96297000,-27.29002700,-0.112472000,0.557945000,-0.092942000,-0.46500300
0,0,0,0,24.8096980,-27.26046400,-0.988444000,0.554757000,-0.0835840,-0.471173000
0,0,0,0,25.64805100,-27.21526400,-1.871678000,0.551429000,-0.074199000,-0.477230000
0,0,0,0,26.47782300,-27.15443800,-2.76195700,0.547961000,-0.064791000,-0.483170000
0,0,0,0,27.29881100,-27.07800200,-3.659060000,0.544355000,-0.055362000,-0.48899300
0,0,0,0,28.11081000,-26.98597700,-4.562765000,0.540610000,-0.045914000,-0.494696000
0,0,0,0,28.91362200,-26.87838600,-5.472848000,0.53672900,-0.03644900,-0.5002800
0,0,0,0,29.70704900,-26.75525600,-6.389084000,0.532712000,-0.0269700,-0.505741000
0,0,0,0,30.49089400,-26.6166180,-7.311246000,0.528559000,-0.01747900,-0.511080000
0,0,0,0,31.26496400,-26.46250700,-8.239106000,0.524273000,-0.00797900,-0.516294000
0,0,0,0,32.0290700,-26.29296300,-9.172434000,0.519854000,0.001529000,-0.521382000
0,0,0,0,32.783022,-26.10802800,-10.11100000,0.515302000,0.011042000,-0.526344000
0,0,0,0,33.5266350,-25.90774900,-11.05457100,0.51062000,0.020557000,-0.531177000
0,0,0,0,34.25972500,-25.69217500,-12.00291300,0.505809000,0.03007200,-0.535881000
0,0,0,0,34.98211200,-25.46136100,-12.9557920,0.500869000,0.039585000,-0.540454000
0,0,0,0,35.6936180,-25.21536500,-13.91297200,0.495802000,0.04909400,-0.544896000
0,0,0,0,36.39406700,-24.95424800,-14.87421600,0.490609000,0.058596000,-0.549205000
0,0,0,0,37.08328700,-24.67807600,-15.83928600,0.485292000,0.068088000,-0.553380000
0,0,0,0,37.76110800,-24.38691700,-16.80794400,0.479851000,0.077570000,-0.557420000
0,0,0,0,38.42736300,-24.08084400,-17.7799490,0.474288000,0.087037000,-0.56132500
0,0,0,0,39.08188700,-23.75993300,-18.75506100,0.468604000,0.096488000,-0.56509200
0,0,0,0,39.72452,-23.42426600,-19.73303900,0.462802000,0.105920000,-0.568722000
0,0,0,0,40.35510300,-23.07392400,-20.71364000,0.456881000,0.115332000,-0.57221300
0,0,0,0,40.97348100,-22.70899600,-21.69662300,0.450845000,0.124720000,-0.575565000
0,0,0,0,41.57950100,-22.32957300,-22.68174300,0.44469300,0.134083000,-0.578776000
0,0,0,0,42.17301400,-21.93574800,-23.66875800,0.438428000,0.143418000,-0.581847000
0,0,0,0,42.7538740,-21.52762000,-24.65742200,0.432052000,0.152723000,-0.584775000
0,0,0,0,43.32193800,-21.10529100,-25.64749100,0.425565000,0.161996000,-0.587561000
0,0,0,0,43.87706500,-20.66886500,-26.63872100,0.418970000,0.171234000,-0.590203000
0,0,0,0,44.41912000,-20.21845100,-27.63086500,0.412267000,0.18043400,-0.592702000
0,0,0,0,44.94796800,-19.7541620,-28.62367800,0.405460000,0.189596000,-0.595056000
0,0,0,0,45.46347900,-19.27611200,-29.61691500,0.398549000,0.198716000,-0.597265000
0,0,0,0,45.96552600,-18.78442000,-30.61033000,0.391536000,0.20779200,-0.599328000
0,0,0,0,46.45398600,-18.27920900,-31.60367700,0.384422000,0.216822000,-0.601245000
0,0,0,0,46.92873800,-17.76060300,-32.59671000,0.377211000,0.225804000,-0.603015000
0,0,0,0,47.38966500,-17.2287320,-33.58918400,0.369902000,0.234736000,-0.604638000
0,0,0,0,47.83665400,-16.68372900,-34.58085200,0.362499000,0.243615000,-0.606114000
0,0,0,0,48.26959500,-16.12572700,-35.57147000,0.35500300,0.252439000,-0.607442000
0,0,0,0,48.6883810,-15.55486600,-36.56079200,0.347416000,0.261206000,-0.608621000
0,0,0,0,49.0929090,-14.97128700,-37.5485740,0.339739000,0.269913000,-0.609652000
0,0,0,0,49.4830800,-14.37513600,-38.53457100,0.331975000,0.278560000,-0.610535000
0,0,0,0,49.85879600,-13.76656000,-39.51853900,0.324125000,0.287143000,-0.611268000
0,0,0,0,50.21996700,-13.14571000,-40.50023400,0.316192000,0.295660000,-0.611852000
0,0,0,0,50.56650300,-12.51274000,-41.47941400,0.308178000,0.304110000,-0.612287000
0,0,0,0,50.89831800,-11.86780800,-42.45583700,0.300083000,0.312490000,-0.612573000
0,0,0,0,51.21533100,-11.21107300,-43.42926000,0.291912000,0.320798000,-0.612709000
0,0,0,0,51.5174640,-10.54269800,-44.3994430,0.283664000,0.329032000,-0.612696000
0,0,0,0,51.80464300,-9.862849000,-45.36614500,0.275343000,0.337190000,-0.612533000
0,0,0,0,52.0767970,-9.171694000,-46.32912800,0.266951000,0.345270000,-0.612221000
0,0,0,0,52.33385900,-8.469405000,-47.28815300,0.258489000,0.353270000,-0.611759000
0,0,0,0,52.57576600,-7.756157000,-48.24298300,0.249959000,0.361189000,-0.611148
0,0,0,0,52.80245800,-7.032125000,-49.19338200,0.241365000,0.369023000,-0.610388000
0,0,0,0,53.01388000,-6.297489000,-50.13911400,0.23270700,0.376772000,-0.609479000
0,0,0,0,53.20997900,-5.552432000,-51.07994400,0.223988000,0.384433000,-0.60842100
0,0,0,0,53.39070800,-4.797138000,-52.01564200,0.21521100,0.392004000,-0.607215000
0,0,0,0,53.55602300,-4.031795000,-52.94597400,0.206377000,0.399484000,-0.605861000
0,0,0,0,53.70588100,-3.256591000,-53.8707100,0.197488000,0.406871000,-0.604359000
0,0,0,0,53.84024800,-2.471720000,-54.7896230,0.188547000,0.414162000,-0.602709000
0,0,0,0,53.95909000,-1.677375000,-55.70248300,0.179556000,0.421356000,-0.600913000
0,0,0,0,54.06237700,-0.873754000,-56.60906600,0.17051700,0.428452000,-0.598970000
0,0,0,0,54.150085,-0.06105500,-57.50914600,0.16143300,0.435447000,-0.596880000
0,0,0,0,54.22219200,0.760519000,-58.40250200,0.152305000,0.442340000,-0.59464500
0,0,0,0,54.27868000,1.590766000,-59.28891100,0.143136,0.449130000,-0.592266000
0,0,0,0,54.31953700,2.429480000,-60.16815500,0.133928000,0.455813000,-0.589741000
0,0,0,0,54.34475100,3.276452000,-61.04001500,0.124684000,0.462389000,-0.587073000
0,0,0,0,54.35431700,4.131474000,-61.90427700,0.115405000,0.468857000,-0.584262000
0,0,0,0,54.34823300,4.994333000,-62.76072600,0.106094000,0.475214000,-0.581308000
0,0,0,0,54.32650000,5.864816000,-63.60914900,0.096753000,0.481459000,-0.578212000
0,0,0,0,54.28912400,6.742706000,-64.44933800,0.087385000,0.48759000,-0.574976000
0,0,0,0,54.23611500,7.62778700,-65.28108300,0.077992000,0.49360700,-0.571599000
0,0,0,0,54.16748600,8.519839000,-66.10418000,0.068576000,0.499507000,-0.568083000
0,0,0,0,54.08325300,9.418642000,-66.91842300,0.059140000,0.505289000,-0.564428000
0,0,0,0,53.9834390,10.32397200,-67.72361300,0.049685000,0.510951000,-0.56063600
0,0,0,0,53.86806700,11.2356050,-68.51954800,0.040215000,0.516492000,-0.556707000
0,0,0,0,53.73716700,12.15331600,-69.3060320,0.030731000,0.52191200,-0.55264200
0,0,0,0,53.5907700,13.07687800,-70.08287100,0.021236000,0.527208000,-0.548443000
0,0,0,0,53.42891400,14.00606100,-70.84987200,0.011732000,0.532379000,-0.544110000
0,0,0,0,53.25163800,14.94063600,-71.60684400,0.002221000,0.537423000,-0.539645000
0,0,0,0,53.05898700,15.88037000,-72.35360100,-0.007293000,0.542341000,-0.53504800
0,0,0,0,52.85100800,16.82503200,-73.08995800,-0.016809000,0.547130000,-0.530321000
0,0,0,0,52.62775200,17.77438800,-73.81573200,-0.026325000,0.551789000,-0.52546400
0,0,0,0,52.38927600,18.72820200,-74.53074200,-0.035837000,0.556317000,-0.520480000
0,0,0,0,52.13563700,19.68623800,-75.23481400,-0.045345000,0.560713000,-0.515369000
0,0,0,0,51.86689900,20.64825900,-75.92777000,-0.054844000,0.564976000,-0.510132000
0,0,0,0,51.58312900,21.61402700,-76.60944100,-0.064334000,0.569105000,-0.504771000
0,0,0,0,51.28439600,22.58330200,-77.27965700,-0.073812000,0.573099000,-0.499287000
0,0,0,0,50.97077500,23.55584500,-77.93825200,-0.083274000,0.576956000,-0.493682000
0,0,0,0,50.64234300,24.5314150,-78.58506300,-0.092720000,0.58067700,-0.487957000
0,0,0,0,50.29918100,25.50976900,-79.21993000,-0.102147000,0.584259000,-0.482113000
0,0,0,0,49.94137400,26.49066700,-79.8426940,-0.11155100,0.5877030,-0.47615100
0,0,0,0,49.56901100,27.47386500,-80.45320300,-0.120932000,0.591006000,-0.470074000
0,0,0,0,49.18218400,28.45912000,-81.05130400,-0.13028700,0.594169000,-0.463883000
0,0,0,0,48.78098800,29.44618700,-81.63684900,-0.139613000,0.597191000,-0.457578000
0,0,0,0,48.36552300,30.43482300,-82.20969300,-0.148908000,0.600070000,-0.451163000
0,0,0,0,47.93589100,31.42478200,-82.76969400,-0.158170000,0.60280700,-0.444638000
0,0,0,0,47.49219900,32.41581900,-83.31671300,-0.167396000,0.605400000,-0.438004000
0,0,0,0,47.03455600,33.40769000,-83.85061400,-0.17658500,0.607849000,-0.431265000
0,0,0,0,46.56307600,34.40014800,-84.37126600,-0.185733000,0.610154000,-0.424420000
0,0,0,0,46.07787400,35.39294800,-84.87853800,-0.194840000,0.612313000,-0.417473000
0,0,0,0,45.57907200,36.38584400,-85.37230500,-0.203901000,0.614326000,-0.41042400
0,0,0,0,45.06679100,37.37859000,-85.85244400,-0.212916000,0.616192000,-0.403276000
0,0,0,0,44.54116000,38.37094100,-86.31883600,-0.221882000,0.617912000,-0.396030000
0,0,0,0,44.00230700,39.36265000,-86.77136600,-0.230797000,0.61948500,-0.388688000
0,0,0,0,43.45036600,40.35347200,-87.20992100,-0.2396590,0.620910000,-0.381251000
0,0,0,0,42.88547300,41.3431620,-87.63439100,-0.248465000,0.622187000,-0.373722000
0,0,0,0,42.30776800,42.33147400,-88.04467300,-0.257213000,0.623316000,-0.366103000
0,0,0,0,41.71739400,43.31816500,-88.44066300,-0.265901000,0.624296000,-0.358395000
0,0,0,0,41.11449600,44.30298900,-88.82226300,-0.274527000,0.625127000,-0.350600000
0,0,0,0,40.49922300,45.28570400,-89.18937800,-0.283089000,0.625810000,-0.342721000
0,0,0,0,39.8717280,46.26606500,-89.54191800,-0.291585000,0.626343000,-0.334758000
0,0,0,0,39.232166,47.2438290,-89.87979400,-0.300012000,0.626727000,-0.32671500
0,0,0,0,38.58069400,48.21875600,-90.20292200,-0.30836900,0.626961000,-0.318592000
0,0,0,0,37.91747400,49.19060300,-90.51122300,-0.316653000,0.627046000,-0.310393000
0,0,0,0,37.24266900,50.15912900,-90.804618,-0.324863000,0.626982000,-0.302119000
0,0,0,0,36.55644600,51.12409600,-91.08303500,-0.332996000,0.626767000,-0.293772000
0,0,0,0,35.85897400,52.08526400,-91.34640500,-0.341050000,0.626404000,-0.285354000
0,0,0,0,35.15042700,53.04239400,-91.5946620,-0.349024000,0.625891000,-0.276867000
0,0,0,0,34.43097800,53.99525100,-91.82774400,-0.35691500,0.625229000,-0.268314000
0,0,0,0,33.70080600,54.94359700,-92.04559200,-0.364722000,0.624418000,-0.259696000
0,0,0,0,32.96009100,55.88719900,-92.24815200,-0.372442000,0.623458000,-0.251016000
0,0,0,0,32.20901600,56.82582200,-92.43537500,-0.380074000,0.622349000,-0.242275000
0,0,0,0,31.44776700,57.75923400,-92.60721100,-0.387616000,0.621093000,-0.233476000
0,0,0,0,30.67653100,58.68720400,-92.76361900,-0.395066000,0.619688000,-0.224622000
0,0,0,0,29.8954990,59.60950300,-92.90456000,-0.40242100,0.61813500,-0.21571300
0,0,0,0,29.10486500,60.52590100,-93.02999700,-0.409681000,0.616435000,-0.206754000
0,0,0,0,28.304822,61.43617200,-93.13989900,-0.416844000,0.614588000,-0.197744000
0,0,0,0,27.49556900,62.34009000,-93.2342390,-0.423907000,0.612595000,-0.188688000
0,0,0,0,26.67730700,63.23743100,-93.31299100,-0.43086900,0.610456000,-0.179587000
0,0,0,0,25.85023600,64.12797400,-93.37613700,-0.437728000,0.608171000,-0.17044300
0,0,0,0,25.01456100,65.01149800,-93.42366000,-0.444483000,0.60574100,-0.161259000
0,0,0,0,24.1704890,65.8877830,-93.45554700,-0.451132000,0.603168000,-0.152036000
0,0,0,0,23.31822700,66.7566130,-93.47178900,-0.457672000,0.600450000,-0.142778000
0,0,0,0,22.4579880,67.6177720,-93.47238300,-0.464104000,0.597590000,-0.133486000
0,0,0,0,21.58998200,68.47104800,-93.45732700,-0.470425000,0.594588000,-0.124163000
0,0,0,0,20.71442500,69.31622800,-93.42662400,-0.476633000,0.591443000,-0.114811000
0,0,0,0,19.83153200,70.15310400,-93.38028200,-0.482726000,0.588159000,-0.105432000
0,0,0,0,18.94152200,70.98146800,-93.31831000,-0.488705000,0.584734000,-0.096029000
0,0,0,0,18.04461500,71.80111500,-93.2407230,-0.494566000,0.581170000,-0.086604000
0,0,0,0,17.1410320,72.61184100,-93.14754100,-0.500309000,0.577468000,-0.077159000
0,0,0,0,16.23099500,73.4134470,-93.03878400,-0.505932000,0.573629000,-0.067697000
0,0,0,0,15.31473100,74.20573200,-92.91448000,-0.511434000,0.569653000,-0.058220000
0,0,0,0,14.39246500,74.98850200,-92.77465700,-0.516813000,0.56554300,-0.048730000
0,0,0,0,13.46442500,75.76156100,-92.61935100,-0.522068000,0.561297000,-0.03923000
0,0,0,0,12.53084000,76.52471900,-92.44859800,-0.527197000,0.556919000,-0.0297210
0,0,0,0,11.5919400,77.27778700,-92.26244000,-0.532200000,0.552408000,-0.02020700
